0   , 1204307, 0      , 0      , 0      , 0      
1   , 1216140, -1073741824, 0      , 1084227584, 1157234688
2   , 1216191, -1082130432, 0      , 1092721050, 1157234688
3   , 1216243, 0      , 0      , 1098173646, 1157234688
4   , 1216294, 1065024251, 1100597626, 1101200894, 1157234688
5   , 1216345, 1073412859, 1108986234, 1103860628, 1157234688
6   , 1216396, 1081801467, 1114025526, 1106506740, 1157234688
7   , 1216448, 1088134045, 1119894488, 1108217487, 1157234688
8   , 1216500, 1093379296, 1124408114, 1109552478, 1157234688
9   , 1216550, 1099711873, 1128092072, 1110841384, 1157234688
10  , 1216601, 1104337942, 1132833063, 1112115762, 1157234688
11  , 1216652, 1108901146, 1135389050, 1113369436, 1157234688
12  , 1216703, 1113270213, 1139168518, 1114588800, 1157234688
13  , 1216754, 1117176079, 1142238173, 1115732498, 1157234688
14  , 1216805, 1120260126, 1143521874, 1116314533, 1157234688
15  , 1216856, 1123986683, 1144763526, 1116879677, 1157234688
16  , 1216908, 1126214610, 1146635091, 1117424397, 1157234688
17  , 1216959, 1128693217, 1147727885, 1117960710, 1157234688
18  , 1217011, 1131496784, 1148505723, 1118466731, 1157234688
19  , 1217061, 1133491183, 1149569046, 1118951137, 1157234688
20  , 1217113, 1135109814, 1149994889, 1119426696, 1157234688
21  , 1217164, 1136856946, 1150196629, 1119870008, 1157234688
22  , 1217215, 1138655974, 1150534531, 1120291367, 1157234688
23  , 1217266, 1140519253, 1150714954, 1120692918, 1157234688
24  , 1217318, 1141664798, 1150805807, 1121071457, 1157234688
25  , 1217369, 1142646169, 1150852107, 1121440353, 1157234688
26  , 1217420, 1143611479, 1150492598, 1121786065, 1157234688
27  , 1217472, 1144582039, 1150065590, 1122112779, 1157234688
28  , 1217523, 1145535302, 1149769038, 1122429698, 1157234688
29  , 1217574, 1146465706, 1149269583, 1122724546, 1157234688
30  , 1217625, 1147391166, 1148694770, 1123003005, 1157234688
31  , 1217676, 1148284502, 1148719574, 1123265070, 1157234688
32  , 1217728, 1149147566, 1148321453, 1123516633, 1157234688
33  , 1217779, 1149616932, 1147977374, 1123747115, 1157234688
34  , 1217830, 1150018500, 1147801254, 1123942400, 1157234688
35  , 1217881, 1150411265, 1147231917, 1123942400, 1157234688
36  , 1217933, 1150812062, 1147207699, 1123942400, 1157234688
37  , 1217984, 1151193860, 1147154352, 1123942400, 1157234688
38  , 1218036, 1151552183, 1145841181, 1123942400, 1157234688
39  , 1218088, 1151913151, 1145166902, 1123942400, 1157234688
40  , 1218139, 1152265471, 1145437483, 1123942400, 1157234688
41  , 1218190, 1152610822, 1144849165, 1123942400, 1157234688
42  , 1218241, 1152950302, 1144427652, 1123942400, 1157234688
43  , 1218293, 1153289782, 1145539315, 1123942400, 1157234688
44  , 1218344, 1153613354, 1145575878, 1123942400, 1157234688
45  , 1218395, 1153920862, 1144037664, 1123942400, 1157234688
46  , 1218446, 1154218022, 1143590261, 1123942400, 1157234688
47  , 1218497, 1154518890, 1143772766, 1123942400, 1157234688
48  , 1218548, 1154835821, 1143457813, 1123942400, 1157234688
49  , 1218599, 1155126011, 1143065870, 1123942400, 1157234688
50  , 1218650, 1155408170, 1143303834, 1123942400, 1157234688
51  , 1218703, 1155689267, 1143394685, 1123942400, 1157234688
52  , 1218755, 1155962333, 1142819967, 1123941414, 1157234688
53  , 1218806, 1156211152, 1141821386, 1123910883, 1157234688
54  , 1218857, 1156473715, 1141803330, 1123867883, 1157234688
55  , 1218908, 1156744467, 1142439301, 1123813174, 1157234688
56  , 1218959, 1156993440, 1141815450, 1123753693, 1157234688
57  , 1219010, 1157234381, 1141221200, 1123686078, 1157234688
58  , 1219061, 1157467290, 1141589867, 1123607580, 1157234688
59  , 1219112, 1157664051, 1141292963, 1123523377, 1157234688
60  , 1219163, 1157776491, 1139833395, 1123435336, 1157234688
61  , 1219214, 1157888930, 1140451182, 1123333305, 1157234688
62  , 1219266, 1157997354, 1140965885, 1123223821, 1157234688
63  , 1219318, 1158107445, 1140013894, 1123103468, 1157234688
64  , 1219369, 1158213522, 1140206518, 1122977551, 1157234688
65  , 1219420, 1158313914, 1140586832, 1122845835, 1157234688
66  , 1219471, 1158414306, 1139077421, 1122709721, 1157234688
67  , 1219523, 1158518714, 1139077421, 1122560500, 1157234688
68  , 1219574, 1158613623, 1139276858, 1122405943, 1157234688
69  , 1219625, 1158700501, 1136326742, 1122258571, 1157234688
70  , 1219676, 1158796878, 1136176577, 1122097109, 1157234688
71  , 1219727, 1158885223, 1137916152, 1121926609, 1157234688
72  , 1219778, 1158969553, 1136026426, 1121755531, 1157234688
73  , 1219830, 1159052291, 1135004435, 1121579358, 1157234688
