0   , 3108683, 0      , 0      , 0      
1   , 3108733, 0      , 0      , 0      
2   , 3108783, 0      , 0      , 0      
3   , 3108833, 0      , 0      , 0      
4   , 3108883, 0      , 0      , 0      
5   , 3108933, 0      , 0      , 0      
6   , 3108983, 0      , 0      , 0      
7   , 3109033, 0      , 0      , 0      
8   , 3109083, 0      , 0      , 0      
9   , 3109133, 0      , 0      , 0      
10  , 3109183, 0      , 0      , 0      
11  , 3109233, 0      , 0      , 0      
12  , 3109283, 0      , 0      , 0      
13  , 3109333, 0      , 0      , 0      
14  , 3109383, 0      , 0      , 0      
15  , 3109433, 0      , 0      , 0      
16  , 3109483, 0      , 0      , 0      
17  , 3109533, 0      , 0      , 0      
18  , 3109583, 0      , 0      , 0      
19  , 3109633, 0      , 0      , 0      
20  , 3109683, 0      , 0      , 0      
21  , 3109733, 0      , 0      , 0      
22  , 3109783, 0      , 0      , 0      
23  , 3109833, 0      , 0      , 0      
24  , 3109883, 0      , 0      , 0      
25  , 3109933, 0      , 0      , 0      
26  , 3109983, 0      , 0      , 0      
27  , 3110033, 0      , 0      , 0      
28  , 3110083, 0      , 0      , 0      
29  , 3110133, 0      , 0      , 0      
30  , 3110183, 0      , 0      , 0      
31  , 3110233, 0      , 0      , 0      
32  , 3110283, 0      , 0      , 0      
33  , 3110333, 0      , 0      , 0      
34  , 3110383, 0      , 0      , 0      
35  , 3110433, 0      , 0      , 0      
36  , 3110483, 0      , 0      , 0      
37  , 3110533, 0      , 0      , 0      
38  , 3110583, 0      , 0      , 0      
39  , 3110633, 0      , 0      , 0      
40  , 3110683, 0      , 0      , 0      
41  , 3110733, 0      , 0      , 0      
42  , 3110783, 0      , 0      , 0      
43  , 3110833, 0      , 0      , 0      
44  , 3110883, 0      , 0      , 0      
45  , 3110933, 0      , 0      , 0      
46  , 3110983, 0      , 0      , 1092852122
47  , 3111033, 0      , 0      , 1101240730
48  , 3111083, 1092616192, 1120403456, 1106142823
49  , 3111133, 1120403456, 1148846080, 1106916148
50  , 3111183, 1128136704, 1155596288, 1103953921
51  , 3111233, 1120403456, 0      , 1107977831
52  , 3111283, 0      , -991068160, 1114393806
53  , 3111333, 1106247680, -1003552768, 1117018522
54  , 3111383, 1112014848, 1140457472, 1117785293
55  , 3111433, 1112014848, 1128792064, 1118846976
56  , 3111483, 1114636288, 1120403456, 1119990579
57  , 3111533, 1114636288, 1120403456, 1121134182
58  , 3111583, 1117782016, 1128792064, 1122146713
59  , 3111633, 1120403456, 1137180672, 1122929868
60  , 3111683, 1121714176, 1133903872, 1123794943
61  , 3111733, 1123024896, 1128792064, 1123942400
62  , 3111783, 1124859904, 1133903872, 1123942400
63  , 3111833, 1126170624, 1137180672, 1123942400
64  , 3111883, 1126170624, 1128792064, 1123942400
65  , 3111933, 1126825984, 1120403456, 1123942400
66  , 3111983, 1128136704, 1133903872, 1123942400
67  , 3112033, 1129447424, 1137180672, 1123942400
68  , 3112083, 1129447424, 1128792064, 1123942400
69  , 3112133, 1130102784, 1120403456, 1123942400
70  , 3112183, 1131413504, 1133903872, 1123942400
71  , 3112233, 1132593152, 1137180672, 1123942400
72  , 3112283, 1132920832, 1133903872, 1123942400
73  , 3112333, 1133248512, 1128792064, 1123942400
74  , 3112383, 1133576192, 1128792064, 1123942400
75  , 3112433, 1133903872, 1128792064, 1123942400
76  , 3112483, 1134559232, 1133903872, 1123942400
77  , 3112533, 1135214592, 1137180672, 1123942400
78  , 3112583, 1135214592, 1128792064, 1123942400
79  , 3112633, 1134559232, -1018691584, 1123942400
80  , 3112683, 1135542272, 1120403456, 1123942400
81  , 3112733, 1135869952, 1137180672, 1123942400
82  , 3112783, 1136197632, 1128792064, 1123942400
83  , 3112833, 1136525312, 1128792064, 1123942400
84  , 3112883, 1136525312, 1120403456, 1123942400
85  , 3112933, 1137180672, 1128792064, 1123942400
86  , 3112983, 1137508352, 1133903872, 1123942400
87  , 3113033, 1137836032, 1128792064, 1123942400
88  , 3113083, 1137836032, 1120403456, 1123942400
89  , 3113133, 1138491392, 1128792064, 1123942400
90  , 3113183, 1138491392, 1128792064, 1123942400
91  , 3113233, 1138819072, 1120403456, 1123942400
92  , 3113283, 1139146752, 1128792064, 1123942400
93  , 3113333, 1139146752, 1120403456, 1123942400
94  , 3113383, 1139474432, 1120403456, 1123942400
95  , 3113433, 1139802112, 1128792064, 1123942400
96  , 3113483, 1139802112, 1120403456, 1123942400
97  , 3113533, 1140129792, 1120403456, 1123942400
98  , 3113583, 1140457472, 1128792064, 1123942400
99  , 3113633, 1140129792, 0      , 1123942400
100 , 3113683, 1140981760, 1128792064, 1123942400
101 , 3113733, 1140981760, 1133903872, 1123942400
102 , 3113783, 1141145600, 1120403456, 1123942400
103 , 3113833, 1141309440, 1128792064, 1123942400
104 , 3113883, 1141309440, 1120403456, 1123942400
105 , 3113933, 1141145600, -1027080192, 1123942400
106 , 3113983, 1141309440, 0      , 1123942400
107 , 3114033, 1141473280, 1128792064, 1123942400
108 , 3114083, 1141309440, 0      , 1123942400
109 , 3114133, 1141964800, 1133903872, 1123942400
110 , 3114183, 1141800960, 1133903872, 1123942400
111 , 3114233, 1141964800, 0      , 1123942400
112 , 3114283, 1141964800, 1120403456, 1123942400
113 , 3114333, 1141964800, 0      , 1123942400
114 , 3114383, 1142128640, 1120403456, 1123942400
115 , 3114433, 1142128640, 1120403456, 1123942400
116 , 3114483, 1142292480, 1120403456, 1123942400
117 , 3114533, 1141964800, -1027080192, 1123942400
118 , 3114583, 1142620160, 1128792064, 1123942400
119 , 3114633, 1142620160, 1137180672, 1123873587
120 , 3114683, 1142620160, 0      , 1123942400
121 , 3114733, 1142784000, 1120403456, 1123942400
122 , 3114783, 1142784000, 1120403456, 1123942400
123 , 3114833, 1142620160, -1027080192, 1123942400
124 , 3114883, 1142620160, -1027080192, 1123942400
125 , 3114933, 1142947840, 1128792064, 1123942400
126 , 3114983, 1142620160, 0      , 1123942400
127 , 3115033, 1143111680, 1120403456, 1123942400
128 , 3115083, 1143111680, 1133903872, 1123922739
129 , 3115133, 1143275520, 1120403456, 1123942400
130 , 3115183, 1143275520, 1120403456, 1123942400
131 , 3115233, 1143111680, -1027080192, 1123942400
132 , 3115283, 1143111680, -1027080192, 1123942400
133 , 3115333, 1143439360, 1128792064, 1123942400
134 , 3115383, 1143603200, 1133903872, 1123873587
135 , 3115433, 1143111680, -1018691584, 1123942400
136 , 3115483, 1143767040, 1120403456, 1123942400
137 , 3115533, 1143603200, 1133903872, 1123873587
138 , 3115583, 1143603200, -1027080192, 1123942400
139 , 3115633, 1143603200, 0      , 1123942400
140 , 3115683, 1143603200, 0      , 1123942400
141 , 3115733, 1143767040, 1120403456, 1123942400
142 , 3115783, 1143439360, -1027080192, 1123942400
